Attempt Regex,ChatGPT Output
(a)*b,"positive example:[b, ab, aab, aaab, aaaab], negative example:[bb, ba, aaac, aaba, c]"
(a*b{1}),"positive example:[b, ab, aab], negative example:[a, aa, abb]"
(a*(b|bbb)*)*,"positive example:[, abbb, babb, aaabb, ababab, bbbb, aaaabbb], negative example:[bb, aabbba, bbbaa, baabba, abba, baabbbb]"
b|(bb*|a*|bab*)*,"positive example: [b, bb, a, bab, babb, aa, bb, baa, bbb, ab]

negative example: [baab, abab, abbb, bba, abb, aab]"
"[ab]{2,}","positive example: [aa, aba, abbb, bab, aab, bba]
negative example: [a, b, ba, ab, bbab]"
((a|b)(a|bb|ba(a|b))*(b|ba))?,"positive example: [aa, abba, aabab, abab, aba, bba, baa, baab, babb, abbba]

negative example: [aaa, bb, bbb, abaaa, a, b, abababa, abbaaa, aaaaa]"
(0|1)*(01)*(0|1)*,"positive example: [01, 101, 0100, 11010, 100101, 0001010, 111101, 0110, 010101, 10101]  
negative example: [11, 000, 111, 1100, 1000, 011, 1110, 10110, 0101, 0011]"
((10*)*1+)*|((01*)*0+)*,"positive example:[, 1, 0, 11, 00, 101, 010, 1001, 0110, 0100, 10101, 01010, 1011, 010010, 101101]  
negative example:[01, 10]"
(a*|b*)+(a*|b*)+aaa+,"positive example: [aaa, aaaa, aaaaa, aaaaaa, abaaa, abbaaa, baaaa, bbaaaa, aabaaa, aaabaaa, abaabaa]

negative example: [ab, ba, aab, baa, abba, baab, aabba, babaa, abbbb, bbbba]"
a(a|b)(a|b)*,"positive example: [ab, aaba, aabb, aaaaa, aabab, abab]
negative example: [b, baa, bab, a, bb, abba]"
((ab)*(a|b)(a|b)|(ba)*(a|b)(a|b))*,"positive example: [ba, bbaa, aba, abababa, bab, baabab, ababab, babab, abbaaba, babaaba, abaaaba]

negative example: [b, a, aaa, bba, ab, bb, baa, aaaaa, bbb, aaab]"
(a*b*)*a*a*a,"positive example: [a, aaa, aaaa, aabaaa, abaa, abaaa, abaaaa, ababaaa, abbaaa, baaa]  
negative example: [b, bb, ab, aab, baa, abab, bab, ababa, baab, ababb]"
(a|b)+(a|b)*aaa,"positive example:[aaaa, aaaaa, aaaaaa, abaaa, baaa, baaaa], negative example:[a, b, aa, bb, abab, bbaa]"
((a|b)*|(a|bb)*)*b((a|bb)*|(a|b)*),"positive example: [aaba, ab, aba, abaa, abb, abbb, b, ba, bba, bbba],  
negative example: [aaaa, bbbb, aa, aab, aabb, ababab, bababa, abba, baa, bbbbba]"
(ab|ba)*(ab|ba|aa|ab)*,"positive example:[, ab, aa, ba, abab, abbab, abba, baab, bababa, ababab]
negative example:[a, b, aaa, bbb, ababa, abbb, baa, bbaa, aab, bb]"
(/#((a|b|/)#*)*#/)*,"positive example: [/##/, /#/##/, /#a###/, /#a##/, /#a##//#a##/, /#a#/, /#a#a##/, /#b##/]

negative example: [#, /, #/, a#, b#, /a/, /b/, /###, //a##/, /b###/]"
0*(01*0*)*|1*(10*1*)*,"positive example:[, 0, 00, 0001, 00011, 001, 010, 01010, 100, 101, 1101, 111, 11110, 101010, 111111, 110011, 1101010]

negative example:[01, 0011, 1000, 0100, 1110, 01101, 1010, 1100, 11000, 10100, 0110, 01001, 0011, 1110, 1011]"
(a|b)*(a|b)*,"positive example:[, a, aa, aaa, ab, ba, b, bb, abab, bbaa, aabb]
negative example:[c, abc, bac, d, ac, bd, e]"
(0?)|1|(0(0|1)*0)|(1(0|1)*1),"positive example: [0, 00, 000, 0000, 010, 1, 1001, 101, 11, 111, 01, 00100, 1111, 110011]
negative example: [0101, 0011, 011, 0001, 1110, 110, 1010, 0110, 1000]"
(a|b|baa+)*,"positive examples: [b, a, baaa, baa, baa, baaabaaa, aa, aaa]
negative examples: [bab, ab, abab, c, baaab, ac]"
(ab|ba|aabb|bbaa)*(aa|ab|ba|bb)*,"positive example: [, ba, bb, baa, baaabaa, ababba, abbbaa, aabbba, bbaa, abab]

negative example: [aaa, bba, a, b, abaaba, bbaabb, aabba, baaab, ababab, baabba]"
[a]*b,"positive example: [b, ab, aab, aaab, aaaab], negative example: [a, a, aac, c, abab]"
(0*10*)*0*10*,"Positive example: [1, 010, 0010010, 01010, 10010, 010010, 0100010, 01001, 0100100]

Negative example: [00, 110, 101, 01011, 00100, 1100, 111, 101010, 00110]"
0*|0(0*1*)*0,"positive example:[, 0, 00, 000, 010, 0010, 00010, 00110, 000010, 0000010],negative example:[1, 01, 10, 110, 101, 111, 0110, 1000, 1100]"
[ab]*a{3},"positive example:[aaa, aaaa, baaa, baaaa, bbaaa, abaaa, ababaaa]  
negative example:[baa, aa, aab, abaa, abba, ba]"
((a*)|(b+a*))*,"positive example: [bbaa, baja, baab, aab, abb, bbba]  
negative example: [bb, aba, bab, c, abc, acb]"
(a*|b*|baa)+b+,"positive example:[abb, baab, bb, bbb, baaabb, abbb, aab, babb], negative example:[a, aa, baa, aabbb, aabb]"
[01]*[10]*,"positive example: [000, 1010, 010, 1110, 0010, 1100, 000110]
negative example: [011, 1001, 0101, 1101, 0011, 0100, 11100]"
((a)+|b+a*)*,"positive example:[, a, aa, b, ba, baa, bba, bb, bab, ab, aba, abba]

negative example:[c, abc, bac, bbab, ca, cab, ac, bacb]"
(a|b|bab)*(bab)*,"positive example:[, a, b, bab, abab, aabab, babbab, ababbab, bbab], negative example:[aa, baa, bb, bbabb, bbb, ba, abba]"
(a*)(b{1}),"positive example: [b, ab, aab, aaab]  
negative example: [a, bb, abb, abbb]"
(aa|ab|ba|bb)*(a|b)*(aaa),"positive example: [aaa, aabaaa, abaaaaa, baaaa, bbaaa, aaabaaa, bbbaaaa, abaabaa, babaaa, aaaaaaa]

negative example: [aaaa, baa, aaab, bbb, abba, aab, ab, baa, aabbb, bb]"
(0|1)*,"positive example:[, 0, 1, 00, 11, 001, 0101],negative example:[2, A, 01A]"
((a|b)|(b|a))(a|b)*(a)(a)(a)(a*),"positive example:[aaaa, aaaaab, baaaaa, abaaaa, aaaaaa, baaa, abaaaaaaaa], negative example:[a, aa, aaa, b, ab, ba, aaaaabbbbb]"
aa*|(a?|b)*(a|b?)*,"positive example: [a, aa, aaa, ab, abb, ba, aba, b, bb, aab]  
negative example: [bba, aaaa, bab, aaaab, bbb]"
a(a|b)*b,"positive example:[ab, aab, aaab, aaabb, abb, abbb], negative example:[b, a, bb, ba, baa, aabbba]"
(1|0|(1+(0*1*)*1+)*|(0+(1*0*)*0+)*)*,"positive example: [ , 0, 00, 000, 00100, 010, 0100, 01000, 01000100, 010100, 011, 01100, 1, 100, 10011, 101, 101011, 1011, 10111, 10111011, 11, 11011, 111]

negative example: [0102, 1110a, 200, abc, 01x10, 12345, 0101012, 11b00, c11, 00@11, !100]"
(a|b)(a|b)*(aaa)(a)*,"positive example: [aaaa, aaaaa, aaaaaa, aaaaaaa, abaaaa, baaa, baaaaa]  
negative example: [a, aa, aaa, abaa, aba, baa, babaaa]"
(ab|ba)*|(aa|bb)*,"positive example: [ab, ba, abab, aa, bb, aaaa, bbbb, abba, baab]
negative example: [a, b, aaa, bab, bba, abaa, abbb, aaab, bbab]"
a*b+(a*|(b(a*)b))+a*,"positive example:[aabaa, aba, abaa, abaaa, abbaa, abbaaba, abbaba, abbba, b, baa, bbb, abba, ababaa, bbba, babbba]  
negative example:[aaa, a, baaab, bbbb, aaabb, ab, baaa]"
(aa|bb)|(ab|ba)*,"positive example:[, aa, bb, ab, ba, abab, baba, abba], negative example:[a, b, aaa, bbb, aab, abb]"
(((0+1*)*0+)*|((1+0*)*1+)*)*,"positive example: [1, 0, 10, 11, 00, 01, 110, 1010, 100, 011, 010, 101, 1100, 111, 1001]

negative example: [2, 0012, 1102, a, 10100a, 1101b, 20, 102, abc, 10112, 1101c, 0123, 11101d]"
((a+)|a*b+a*)*,"Positive examples: [ """", ""a"", ""aa"", ""aaba"", ""ab"", ""aba"", ""abaa"", ""abba"", ""ba"", ""b"", ""abab"", ""aab"", ""aaab"" ]

Negative examples: [ ""abbb"", ""bb"", ""aaa"", ""bba"", ""abb"", ""bab"", ""abaabab"", ""cab"", ""abc"", ""bbba"" ]"
0*(11)*1(0|1)*,"positive examples: [001110, 010, 0111, 01110, 011100, 01111, 0111110, 1, 1110]  
negative examples: [0, 00, 0011, 011, 111, 000111, 101, 11110, 011111, 11100]"
"(a|b)*a{3,}","positive example:[aaa, aaaaa, baaabaa, abbaaa, bbbaaaa], negative example:[aa, bbb, aab, abb, bab]"
(ab)*(aa|ab|ba|bb)*,"Positive example: [baa, aaaaa, babaa, bb, ababaaaa, ababab, abbaa, aaaa, abbbba, abababaa]  
Negative example: [a, b, ba, aba, aab, abb, baaab, baaa, bbba, bbb]"
[ba]*aaa,"positive example:[aaa, baaa, aaaa, baaaa, baaabaa, aaaaa, abaabaa, abaaa, baaaaa], negative example:[aa, baa, aba, bba, bab, ab, ba]"
(a|b)*bb(a|b?)*|a*,"positive example:[, a, aa, abb, abbb, aabba, bb, bba, abba, abbaa, aab, aabbaa],  
negative example:[b, ab, ba, bbb, bab, aaaa, aba, baa, aabb, bbbba, aaa]"
(a*)(b*)(a*),"positive example: [a, aa, aaa, b, bb, bbb, abab, aaaab, abbaa, aba]
negative example: [abaaaa, baa, bab, abbaaab, aabab, bba, ababab]"
(0*10*10*)*|0*,"positive example:[, 0, 00, 000, 001010, 010010, 0101, 01010, 010100, 0101001010, 0110, 1010, 0101010, 010101010, 0100, 101010]
negative example:[1, 11, 001, 01011, 101, 110, 111, 1001, 0111, 10010, 10101, 1101, 1110, 0011, 110010]"
(0|1)*,"positive example:[, 0, 1, 00, 11, 0101, 0011], negative example:[2, 10a, 01b, 1112]"
(a|(ab)*b)*(ba)*,"Positive examples: [a, """", aaba, aba, ababa, ababbba, abbba, ba, bba, ababababa]

Negative examples: [b, aa, bb, abaab, ababb, bab, bbba]"
(b|aa*bb)*((aa*(b?))?),"positive example:[, b, aa, aaa, aab, abb, ab, baab, baaab, aaab, aaabb, abbaab, aabbaab, aaabbaab]

negative example:[aaabbb, baaabb, aaaa, baabaab, aaabbaa, aaaaa]"
((a*|a*ba*(ba*ba*)*a*)|b),"positive example: [a, aa, aba, aabaaa, aaba, abba, ab, aabbaa, abababaaa, abba, b]

negative example: [ba, abb, abababab, aababab, baa, bab, bb, ababb, bbb, aabb]"
(a|b*b)*,"positive example: ['', 'a', 'aa', 'b', 'bbb', 'ab', 'aba', 'abab', 'ba', 'baba', 'babb', 'bbab']
negative example: ['bb', 'babba', 'abb', 'bbc', 'c', 'cab', 'bac', 'ac', 'abc', 'bcb']"
((01*0*)|(10*1*))*,"positive example: [00, 01, 010, 0100, 010010, 0110, 10, 1001, 101, 1011, 11, 10101, 01010, 101011, 010101]

negative example: [011, 110, 1100, 001, 111, 000, 0101, 1010, 1110, 0011]"
1*(0+1+)*|0*(1+0+)*,"positive example: [1, 111, 000, 01010, 101010, 100, 11010, 001, 0100, 1110],  
negative example: [1110a, 210, 110110, 01a1, a01, 0001, 1010101, 1101a, abc, def]"
(0*(10*1)*0*10*)*,"Positive examples: [1010, 01010, 101010, 000, 00110, 100, 001010, 010101010, 0010101010]

Negative examples: [111, 0101, 011, 1110, 000111, 101, 1100, 0110, 000110]"
(0*1*(01)*0*1*(10)*0*1*)*,"Positive example: [001, 0011010, 01010, 01010110, 010110, 01101, 1001, 1010101, 10110]

Negative example: [00011, 011010, 101001, 101011, 1100, 110010, 11011, 111000, 11101]"
"(a*(b*a{2,})*)*","positive example: ['', 'a', 'aaa', 'aabaa', 'abaa', 'abaaabaa', 'abaabaa', 'abbaa', 'baa', 'baaa', 'aaaabaa']
negative example: ['aba', 'bb', 'bba', 'ab', 'b', 'ba', 'ababa']"
((01)*(0|1)+(10)*)*,"positive example:[0101011010, 01011010, 011010, 01101010, 010100110, 0100, 0100110]  
negative example:[011, 000, 1111, 0111001, 10101, 001, 110010]"
(ab|aabb|ba)*,"positive example:[, aabb, ab, abab, ba, abaabb, baab, aabbaabb, abba, bab, abbaabb, ababba]
negative example:[a, b, bb, aaa, bbb, aab, abb, baa, babb, baabaab, abbab, aabaa]"
(aa|ab|bb|ba)*,"positive example:[, aa, aaaa, ab, ba, bb, abab, bbaa, aabb, baba], negative example:[a, b, aaa, b, abb, bab, aab, bba]"
0*|0(1|0)*0|1*|1(1|0)*1?,"positive example: [0, 00, 000, 1, 11, 010, 0110, 101, 111, 1111]  
negative example: [011, 001, 1010, 1100, 01101, 10002]"
(a|b)*,"positive example:[, a, aa, b, ab, ba, aba, bba],negative example:[c, ac, abc, bac]"
(a|b)(a|b)*(aa)(a)*,"positive example: [aaa, aaaa, aaaaa, aaaaaa, abaaa, baa, baaaa],  
negative example: [bbb, ababab, bba, aabab, bbaa, ab, ba]"
(a|b|bab)*(a|b|bab)*,"positive example: [b, bb, babab, aab, abb, baa, babba]  
negative example: [c, ac, bc, bac, abc, bbc, babc]"
0*10*(10)*,"positive example:[1, 10, 010, 101010, 011010, 0110, 01010, 0101010], negative example:[0, 00, 0010, 110, 101, 0110101, 010110, 1001]"
(a|b)*(bab)*(a|b)*,"positive example: [bab, ababab, bbb, abbab, baaababbab, abababab, aba, babab, ababbabab, bbabb]

negative example: [aab, babbaba, ab, bbbbab, baaa, ababababab, babababa, ababaaa, abb, b]"
(a*|bb*)*,"positive example: [a, aa, bbb, abb, aabb, bbbb, ab]
negative example: [ba, bab, bba, abba, aab, bbaaa]"
ab*|(a(a|b)a(a|b)*),"positive example: [a, aaa, aaaa, aaaaa, aaab, ab, aba, abaa, abb]
negative example: [b, baa, bba, bb, aabb, abaab, bab, aabbaa]"
(ab|ba)*(aa|ab|ba|bb)*|(aabb|bbaa)*|(aa|ab|ba|bb)*,"positive example:[, aa, aaaa, aabb, aabbaabb, ab, abaa, abaaaa, abab, ababaa, abba, abbb, ba, baaa, bb, bbaa]

negative example:[aaaab, bbaab, abbba, babb, abbbaa, bbab, baaab, ababab, bbaaaa, abbab]"
a*(baa*|a*)*,"positive example: [a, aa, aaa, ba, baa, abaa, baa, baaa, abaaa, baaabaa]

negative example: [b, ab, abab, bba, aab, abaab, bab, bb]"
(a|b)(a|b)*(aaa)a*,"positive example: [aaaa, aaaaa, aaaaaa, aaaaaaa, abaaaa, baaa, baaaaa, baa, abaa, aba, baaab, baaa, baaaa]  
negative example: [aba, ab, a, b, bab, bb, bbb, abab, abc, aaaaab, aa, baaaba, bbaa, abbb]"
(1|0|1)*,"positive example: [1, 0, 11, 01, 111, 101]
negative example: [2, a, 01a, 110b, *]"
(a*b*)*aaa,"Positive examples: [aaa, aaaa, baa, ababaaa, aabaaa, abaaa, bbaaa]

Negative examples: [aabaa, ababab, aabaaaa, aab, ababababab]"
((a|b)a*b((a?)|(bb?)))*|((a|b)a*ba)*,"positive example: [aaaba, aab, aaba, aabaaaba, aabb, aabbb, aabbbb, aba, baba, aaaaba]

negative example: [aabaa, abb, bba, a, bbbaa, abbb]"
(0+(1*0*1*)*0+)*,"Positive examples: [00, 000, 0010, 0100, 001010, 010010, 01010, 010, 0110, 001100, 010110]

Negative examples: [10, 101, 0101, 1010, 1100, 01101]"
(b*|ab)*aa(a|b)*|b*,"Positive example:[aa, aaa, abaaa, b, baa, baaa, baaaa, baab, bb, bbaaa, abaa, aabaa, aabaaa, ababaaa, aba, ababaa]
Negative example:[a, abab, aab, abaab, ab, abba, babaa, aaaa, ababab]"
0+(0*1*0*)*0+|1,"positive example:[00, 0000, 0010, 00100, 001000, 00100100, 001100, 0100, 1],
negative example:[10, 1100, 100, 1010, 0110, 111, 101, 0001]"
(1|0)*,"positive example:[, 0, 1, 00, 11, 0101, 1100],negative example:[10a, 01b, 11c]"
((((a|b)(a*)ba)*)|((a|b)(a*)b))*,"positive example: [ab, aba, bab, aaab, aab, aaba, aaaba, aabaa, aabaaaba, aaabaa, baaab]

negative example: [aaa, bbb, aaaa, bb, abb, baa, a, b, baaab, abab]"
(a*b)*,"positive example: [ """", ""aab"", ""ab"", ""abab"", ""b"", ""a"", ""baa"", ""aaabab"", ""baabb"", ""bb"", ""abb"" ]

negative example: [ ""ba"", ""aa"", ""aaa"", ""bbab"", ""bab"", ""aba"", ""bba"", ""abbba"", ""aabb"", ""abbabab"" ]"
0*((1)*1)*1(0|1)*,"positive example:[011, 0011, 01110, 111, 110, 011111, 1, 0111110, 0100, 0111000], negative example:[000, 10, 1100, 0001, 101, 0111111, 1001, 001000, 01101, 1111]"
0*(10*1)*0*(10*1*)*,"positive example:[, 101, 0101010101, 010101, 101010101, 00101010101, 01010010101, 010101001, 0101011101, 0101011, 110101, 11010101, 10101, 010101011101, 00101]  
negative example:[010, 110, 1011, 01011, 111, 001, 01, 1101, 11101, 111010, 10, 110110, 10, 01, 011]"
(a|b)(a|b)+aa+,"positive example:[aaaa, aaaaa, abaa, baaa, abaabaa, baaabaa]  
negative example:[aaa, ab, bb, abba, bba, aa]"
(a*|b*aa)*,"positive example: [b, bba, aaaa, bbbaaa, bb, aabbaa]  
negative example: [abab, bbabaa, abb, aabab, baab]"
((aa)*|(bb)*)((aa)*|(bb)*)*|(ba|ab)(ab|ba)*|(aa)*|(bb)*,"positive example:[, aa, aaaa, aaaaaa, aabb, aabbbb, ab, abab, ba, baab, baabab, baba, bb, bbaa, bbbb, bbbbaa, aab, abba, aba, bab, baa, abbaab, baabab, bbb, babab]

negative example:[aaa, bba, aab, abb, baa, ababbaa, baaa, abbba, baaabaa, bbaab, abbabba, bbbabbbb, bababa, baaab, abababab, bbaaa, aabba, abbabab, abbaa, babba]"
((a|b)*bab(a|b)*)*,"positive example: [babab, abbabab, bab, bababab, abababaa, babba, abababa, ababba, ababbab]

negative example: [aaa, bbb, baab, abaabab, ab, babb, aabaa, bbab, ababbb]"
(a*|b+)*,"positive example:[, a, aa, b, bb, aaa, bbb, abab, bab, abba, baaa]

negative example:[ab, ba, aab, abb, babb, bba, baa, aabab]"
(((a|b)(a*))(b|ba))*,"positive example: [aaab, aab, aaba, aabaab, ab, bab, aababa, aaababab]

negative example: [aaa, baa, ba, bba, abab, bbb, abaa, a]"
(a|b)*b*(a|b)*,"positive example: [a, aba, abba, abb, aab, ab, aaab, ba, bab, bba]

negative example: [b, bb, abbb, bbaa, babb, babu, aaa, baa, bbb, abbbb]"
(0*1*0+)*|(1*0*1+)*,"positive example: [ε, 00, 0010, 01, 010, 011, 0110, 10, 100, 1001, 101, 1011, 11, 1101]  
negative example: [001, 01101, 10011, 1100, 1110, 1010, 111, 0001, 110]"
"(a|b){1,}aaa","positive example:[aaabaa, baaabaa, abaaaa]
negative example:[aaab, ba, aaaab]"
(/#(a|b)*#/)*,"positive example:[, /##/, /#a#/, /#a#//#a#/, /#aa#/, /#b#/, /#/#/, /#/##/],  
negative example:[#a, /#, a#/, b/, #c#, //#/, /#/a#/, /#/#a#/]"
((ab)|(ba))*(ab|ba|aa|bb)*,"positive example: [ba, ababaa, babb, baa, babba, bbaa, aaaa]  
negative example: [abc, a, b, abbab, acb, cab, bac]"
0*(0*1*0*)*0*,"positive example: [0, 000, 001, 001010, 010, 01100, 010000, 000111000, 00001000, 01000]

negative example: [1, 111, 100, 101, 1101, 110, 010101, 1010, 1110, 100111]"
[0-1][0-1][0-1]*[0-1]*,"positive example:[00, 01, 10, 110, 111, 001, 0001, 0110], negative example:[0, 1, 000000]"
(a|b)*b((a)|(bb))*,"positive example:[abbbba, baa, bb, bbbba, bab, bbba, abbba, aabbaa], negative example:[aaa, a, aa, baaa, bbbab, abab, aaab, aabab]"
(0*(11*00*)*)|(1*(00*11*)*),"positive example: [0, 1, 11, 00, 0011, 001100, 0100, 0110, 01100, 011000, 011001100, 011100, 100011, 1001, 10011, 100110011, 100111, 1011, 1100, 110011]

negative example: [10, 011, 100, 101, 111, 000, 1010, 11100, 010, 110, 0001, 1002, 121, 133, 2020, 02, 012, 210, 1101]"
a*(baa*)*,"positive example:[, a, abaa, abaaa, abaabaa, ba, baa, baaa],negative example:[b, ab, bab, aaab, abab, aaba, bba]"
(a|ab|ba|bb*)*,"positive example:[, a, aa, ab, b, ba, bb, bbb, aba, aab, bab, bbaa, abba, bbbba, aaab, abbb, bba, abab]

negative example:[abaab, baa, baaab, abb, aaabb, abbabab, bbbab, bbbaab]"
((1*(0+1+0+)*1*)(0*(1+0+1+)*0*))*|1*|0*,"positive example:[, 0, 00, 010101010, 1, 11, 100101010, 10101010101010101010, 1010101011010, 110101010, 10100101010, 1010100]

negative example:[0001, 1110, 01011, 11101, 00100, 0101011, 1100101, 1010101011011, 001001, 101111, 1110101]"
((a|b)a*b(a?))*,"positive example: ["""", ""aaaba"", ""aab"", ""aaba"", ""aabaaaba"", ""aba"", ""baba"", ""abababa"", ""ba"", ""aaa"", ""bbba"", ""abab"", ""abaab""]
negative example: [""aabaa"", ""aaabba"", ""abb"", ""baab"", ""abbaa"", ""bb"", ""aabbb"", ""baa"", ""abbba"", ""bab"", ""babb"", ""aa"", ""baaa""]"
(a*(ba*b)*ba*)+,"positive example:[ababa, aabba, abba, bababababa, aababba, ababbabba, aabbaabba, abababa, aababbba, abaabab]
negative example:[abab, baa, ababbb, aabaa, bbaa, ababaaa, aabbab, abbaaab, aaabb, babab]"
(1|0|(1+(0*1*)*1+)|(0+(1*0*)*0+))*,"positive example: [0, 1, 00, 11, 01, 10, 001, 110, 000, 111, 010, 101, 011, 100, 00100, 10011, 11100, 11011, 0100, 101011]

negative example: [0001, 0011, 0111, 1001, 10100, 1100, 1111, 0101, 0110, 10110, 00110, 11001, 00101, 10100, 11010, 11110, 01011, 01110, 10000, 101111]"
((aa)*|(bb)*)(a|b)*,"Positive examples: [aa, bb, aaa, bbb, aaaaaaaaa, bbbbbbbbb, aaabbb, bbbaaa, aabb, bbaa]

Negative examples: [ab, ba, abab, bbaaabba, aaaab, bbbaa, bbaab, abbaa, bbab, aabbba]"
(0(0*1*)*0)*,"positive example: [00, 000, 00000, 0010, 00010, 000010, 001000, 001010, 0100]
negative example: [1, 011, 100, 10, 101, 110, 0001, 0101, 00101]"
(a*b*)*(baa+|b)+,"positive examples: [aabbaa, ab, abaa, ababbaa, abb, abbaa, abbaaa, abbaabaa, abbbaa, b, baa, bbaa]  
negative examples: [abba]"
((a|b)*(a|b))aaa(a)*,"positive example:[aaaa, aaaaa, aaaaaa, aaaaaaa, abaaaa, baaa, baaaaa, baa, abaaaaa, bbbaaa], 
negative example:[aa, aaa, bbb, aabaa, abababaaa, caaaa, dbaa]"
(ab|ba)*(aa|bb|ab|ba)*,"positive example: [ε, aa, ab, abaa, abaaaa, abab, ababaa, abba, abbb, baaa, baba, baababba, babaab, bbaa]

negative example: [a, b, aaa, aab, bab, baa, b, bb, aba, abbaaa, baaaa]"
(a*b)+,"positive example: [b, ab, aab, bb, aabb, abab, baab, bab]

negative example: [a, aa, aba, baa, abb, aaba, abba, bba]"
(0|1)|(0|1)*,"positive example: [0, 1, 00, 01, 10, 11, 000, 10101], negative example: [2, 0102, 00112, a, 010a, 111b]"
a*ba*(ba*b)*(a*b*)*,"Positive example: [b, ababab, abaababab, ababaabab, aabababab, abaab, abababab, abababa, ababababab, abababb, ababbab, abaababa, bababab, abbabab]

Negative example: [a, aaab, ab, abb, aabab, abba, baaba, bab, aabaa, bbaaaa, bbabaab, abbbabab, aaabbb]"
(a|b)*(baa)(a|b)*,"positive example:[abaa, baa, baaa, aabaaa, bbaaab, abaab, abaaab, bbaaa]  
negative example:[aaa, bab, abab, aa, bbb, aaaa, baaab, aab]"
(a|b*a*)+,"positive example:[, a, aa, b, ba, baa, bba, ab, aba, abaa, bb, bbaa], negative example:[c, ac, bac, abc, cab, aab, aabac, bbac]"
(a+|b+)*aa(a+),"positive example:[aaa, aaaa, aaaaa, baa, bbaa, babaaa, abaaa], negative example:[abba, babba, ba, bbaaaab, ababab, aab]"
(a|b)*bb(a|bb)*|a*,"positive example:[, a, aa, abb, abba, abbaa, bb, bba, bbba, aabba],  
negative example:[ab, b, ba, bbb, abab, bbaa]"
(a*(bb*)*)*,"positive example: ["""", ""a"", ""aabb"", ""abb"", ""abbabb"", ""abbb"", ""abbbb"", ""bb""]
negative example: [""b"", ""aaa"", ""aaabbb"", ""bba"", ""abbbbb"", ""babab""]"
((((a|b)a*b)|(((a|b)a*ba)*))*)?,"positive example:[, aaab, aaaba, aab, aaba, aabaaaba, aabaab, ab, aba, bab, baba], negative example:[a, b, abb, aa, bb, aaa, bbb, abab, aaaaa, baa, ba]."
((((a|b)a*b)+(a?))*)?,"Positive example:[, aaaba, aab, aaba, aabaaaba, aabaaba, aba, baba, ab, aaa, b, bb]
Negative example:[a, aabaa, baa, abbb, aaabb, baaa]"
a*b{1},"positive example:[ab, b, aab],negative example:[a, abb, aabb]"
((a|b)|bb|(a|b))*,"positive example: [a, aa, b, bb, ab, ba, aaa, bba]  
negative example: [abb, bab, aab, bbb]"
(a|b)*(a)*b,"positive example: [aaab, aab, ab, b, bab]  
negative example: [aaa, aaba, abb, ba, babb]"
(a*)b+((a*)|(b(a*)b))*,"positive example:[ab, b, aba, abba, aaba, abbab, abbb, ba, abaa, abbaab]  
negative example:[aa, a, aaa, bb, baa]"
0*|(0|1)*|0*,"positive example:[, 0, 00, 000, 1, 01, 10, 111],negative example:[01a, 234, 0012, b001, 110a]"
0*|0(1|0)*0?,"Positive example: [0, 00, 01, 010, 0100, 0110, 0000, 000, 011, 0101]
Negative example: [1, 10, 110, 111, 100, 1010, 101, 1110, 1011, 1100]"
(a*b*)*|b+aaa,"positive example: [b, ab, aab, bab, aabb, bbaaa, baaa, aaa, abb, abab], negative example: [aaab, ba, aaba, bbb, aaaa, aabbba, bbabb, aabbaaa, babaa, aaaab]"
(a|b)+aaa+,"positive example:[aaaa, aaaaa, baaa, abaaaa, bbaaaa],
negative example:[aaa, aaabaa, babba]"
((a|b)*(aaa+)),"positive example:[aaa, aaaaa, bbaaa, aaaa, baaabaa]  
negative example:[baaaa, ab, aab, bbb, ba]"
(a|(b+(b)*))*,"positive example: [b, a, aa, bbb, abbb, abab, bba, abba, bbba, abb, baa]
negative example: [c, ac, aac, abc, abcc, bbc, bbbc, bac, ca, cbb]"
0*(11*0*)*|1*(00*1*)*,"positive example: [0, 1, 01, 0111, 010, 001, 100, 11100, 11010, 110, 100100, 111, 0110, 011, 01110, 1001, 1101, 0100, 0010, 101, 10100]

negative example: [10, 00, 011011, 10011, 1100, 0011, 0101, 1111, 000, 1011, 01000, 0001, 01100, 11011, 10010, 1110, 01101, 00100, 11000, 01010]"
0*|1*|(1+0*1*)*|(0+1*0*)*,"positive example:[, 0, 00, 000, 1, 11, 100, 101, 110, 011, 010, 1011, 1100, 001, 0110, 0101]
negative example:[01, 01010, 1010, 1110, 11010, 10011, 0011, 111, 01011, 0111]"
a*((b+aa)*a*)*,"positive example:[, a, aa, aaaa, aabaaa, abaa, abaaa, abaaaa, abaaabaaa, abaabaaa, abbaaa],  
negative example:[b, ab, ba, bbaa, bbabaa, aabab, ababab, ababb, bbaaabaa]"
(a+|b+)+aaa+,"positive example: [aaaa, aaaaa, baaa, bbaaa, abaaa, bbbbaaa]  
negative example: [aaa, aaab, abba]"
(ab|ba)*(aa|ab|ba|bb)*,"positive example:[baaa, babab, abbaa, bbaa, babaa, baa, aa, ab, ba, bb],negative example:[a, b, abaaa, bab, ababa, baab, bbab, aab, ababab, b]"
(0*1*)*0*|(1*0*)*1*,"positive example:[, 0, 00, 000, 01, 010, 011, 11, 110, 101, 1011, 100, 1100, 1010, 01010, 111, 1110, 0001]
negative example:[10, 001, 1010, 011, 1100, 00011, 1111, 00101, 0110, 1001, 0010, 11000, 01111]"
(a)*(b),"positive example: [b, ab, aab, aaab, aaaab]  
negative example: [a, aa, aba, baa, bb]"
