Attempt Regex,ChatGPT Output
((0*1*0*)|(1*0*1*))*,"Positive example: [ """", ""0"", ""1"", ""00"", ""11"", ""10"", ""01"", ""000111000"", ""1100011"", ""001100"" ]  
Negative example: [ ""0011"", ""1100"", ""010101"", ""101010"", ""000111222"", ""1a0"", ""0102"" ]"
(0*1?0*1?0*)*,"positive example:[000, 0100, 1000010]
negative example:[001, 0110, 100011]"
a*b(a*|ba*|b)*a*,"Positive example: [ ""b"", ""ba"", ""bba"", ""bab"", ""aabb"", ""ababa"", ""aaba"", ""abaaa"", ""aaa"", ""bbbabaab"" ]  
Negative example: [ ""bb"", ""baab"", ""aba"", ""bbaa"", ""aabab"", ""abba"", ""babab"", ""aabbab"", ""abab"", ""babaa"" ]  "
(001|1010|110)*,"```plaintext
positive example: [ ""001"", ""1010"", ""110"", ""001001"", ""1101010"", ""1010011010"", ""001110001001"", """" ],
negative example: [ ""00"", ""101"", ""111"", ""1101"", ""0011"", ""10101"", ""110001"", ""101010"" ]
```"
(0*(10)*1*)*0*,"positive example: [ ""0"", ""00"", ""10"", ""110"", ""01"", ""1010"", ""101"", ""00100"", ""0000"", ""101010"", ""0"" ]  
negative example: [ ""1"", ""11"", ""100"", ""1101"", ""010"", ""111"", ""1011"", ""00001"", ""1001"", ""1110"" ]"
(/#)|((a|b|/?)|#)*|(#/),"positive example: [""/#"", ""a"", ""b"", ""aa"", ""bb"", ""ab#"", ""/a"", ""#/"", ""a#b"", ""b/a"", """", ""a#"", ""b#"", ""/#"", ""a/b#"", ""#/""]
negative example: [""#"", ""/a#"", ""///"", ""##"", ""#a#"", ""a#/b"", ""b/#/"", ""/#b"", ""#/#"", ""a/#b""]"
(((a*)+b+(a*)+b+(a*))|(a*))+b+(((a*)+b+(a*)+b+(a*))|(a*)),"Positive example: [ ""b"", ""bb"", ""ab"", ""baba"", ""bab"", ""aaab"", ""bbb"", ""abab"", ""babab"", ""aaababaa"" ]  
Negative example: [ ""a"", ""aba"", ""abba"", ""baa"", ""bbabba"", ""ba"", ""aabba"", ""bba"", ""ababa"", ""aaa"" ]"
a(a|b)*aa*b*,"positive example: [aa, aaba, aabba, abbaaaab, aaabbb]
negative example: [ab, aaa, aaab, abaa, aaabcast]"
(((a|b)a*ba)*|((a|b)a*b))*,"Positive example: [ """", ""a"", ""b"", ""bbaa"", ""baab"", ""ab"", ""abab"", ""bba"", ""aabbba"", ""ababa"" ]  
Negative example: [ ""aaa"", ""bbb"", ""bbab"", ""baaa"", ""abba"", ""babab"", ""aabab"", ""ba"", ""aaaaa"", ""bbbba"" ]"
a?(a|bb*)*,"Positive example: ["""" ,""a"", ""aa"", ""abba"", ""abbb"", ""abbba"", ""aaa"", ""aabba"", ""abb"", ""ababba""]  
Negative example: [""b"", ""ab"", ""bba"", ""aab"", ""abbab"", ""bbb"", ""abab"", ""ba"", ""abbabb"", ""aabb""]  "
(a|b)*(baa)*(a|b)*b,"```plaintext
positive example: [ ""b"", ""ab"", ""aab"", ""baab"", ""bb"", ""baabaaab"", ""abaaab"", ""bbaaab"", ""abb"", ""aabaab"" ]
negative example: [ ""a"", ""aabaaa"", ""ba"", ""baaa"", ""abab"", ""aa"", ""baa"", ""abaa"", ""abbaa"", ""bbbaa"" ]
```"
(b|aa|a)*,"Positive examples: [b, aa, a, aaa, ba, aab, bbaa, abaa, aaaaa]
Negative examples: [bb, aaaab, aabaaa, bbb, baaaab, aaaaaaaa]"
((ab)|(ba))*((ab)|(ba)|(aa)|(bb))*,"Positive example: ['ab', 'ba', 'abab', 'baba', 'aabb', 'bbaa']
Negative example: ['a', 'b', 'aba', 'babab', 'aaa', 'bbb']"
(0|(0|1)*0),"positive example:[0, 00, 010, 100, 000, 1010]
negative example:[1, 011, 001, 111, 101, 1110]"
(a|b)*bb(a|b)*|a*,"positive example: [bb, abb, bba, abba, a, aa, aaa]  
negative example: [b, ba, bab, abab, aba]"
(((a|b)a*b)a*)*,"positive example: ["""", ""a"", ""b"", ""aa"", ""ba"", ""aba"", ""aaa"", ""baba"", ""abab"", ""baaab"", ""aabaa"", ""babaa"", ""ababaa""]  
negative example: [""bb"", ""bbb"", ""abb"", ""bab"", ""babbb"", ""aabbb"", ""baabbb"", ""abaaa"", ""aabab"", ""babab""]"
(a|b|baa)*b,"Positive example: [ ""b"", ""ab"", ""bb"", ""baab"", ""baabab"", ""baabb"", ""baaab"", ""baaaab"", ""baaabb"" ]  
Negative example: [ ""a"", ""ba"", ""baa"", ""aba"", ""abaa"", ""bba"", ""baaaba"", ""abab"", ""baaa"" ]  "
a*b*a*,"positive example: [aa, aaa, abba, abaa, ba, bbaaa]
negative example: [bb, abbb, bbbaa, aab, abb, baaaab]"
001|10101|1010|110,"Positive example: [001, 10101, 1010, 110]  
Negative example: [000, 101, 111, 1001, 1100, 10111]"
(b*|ab+)*aa(a|b)*|b*,"positive example: [aa, baa, abbaa, bbaa, bbb, babaa, abbaab, aabbaa]  
negative example: [aba, abbb, bbba, ababab, abb, babab, abaa, bbab]"
(a*|b*)*|bab|(a*|b*)*,"Positive example: ["""", ""a"", ""b"", ""aa"", ""bb"", ""aaa"", ""bbb"", ""abab"", ""bab"", ""aabab"", ""babab"", ""bbbbab""]
Negative example: [""ba"", ""ab"", ""aab"", ""abb"", ""baa"", ""bba"", ""ababa"", ""bbaa"", ""aabb"", ""baab"", ""abbb""]"
(bb|aa|aabb|abab|abba|baba|bbaa|baab)*((aa)|(bb)|(ab)|(ba))*,"Positive example: [ ""aa"", ""bb"", ""abab"", ""baab"", ""abbaaa"", ""aabbaabbab"", ""aaab"", ""bbba"", ""abababab"", ""babaabbaa"" ]  
Negative example: [ ""a"", ""b"", ""ab"", ""ba"", ""aab"", ""bba"", ""babba"", ""aabbaba"", ""abbb"", ""baaa"" ]"
(0*|1)*,"Positive example: [ ""0"", ""1"", ""01"", ""10"", ""0011"", ""111000"", ""0"", """", ""111"", ""000111"", ""0"" ]  
Negative example: [ ""2"", ""00a"", ""b"", ""1112"", ""00 11"", ""0102"", ""0b"", ""0011 00"", ""1a"", ""01#"" ]  "
(aabb|abab|abba|bbaa|baba|baab)*(aa|ab|ba|bb)*,"Positive example: [ ""aabbaa"", ""ababab"", ""bbaabaab"", ""abbaaa"", ""bababaab"" ]  
Negative example: [ ""aaaa"", ""bbabbab"", ""aab"", ""bbaabbabab"", ""baabbabbb"" ]"
[a]*[ab],"positive example: [a, b, aa, ab, aaa, aab]  
negative example: [, aaab, abb, ba, bb, bbb]  "
(0*1*)*((10)*(0*1*)*(01)*)*(0*1*)*,"Positive example: ['01', '0011', '1010', '10101', '00011101', '10010', '1100101']
Negative example: ['10', '101', '1110', '0001110', '011', '1001', '1101']"
(0?1?0*1?0*)*,"Positive examples: ["""" , ""0"", ""1"", ""00"", ""01"", ""10"", ""001"", ""010"", ""100"", ""101"", ""000"", ""0001"", ""0100"", ""1010""]  
Negative examples: [""111"", ""011"", ""110"", ""0000"", ""00001"", ""01001"", ""10101"", ""1110""]  "
(a*)b,"positive example: [""b"", ""ab"", ""aab"", ""aaab"", ""aaaab""]  
negative example: ["""", ""a"", ""aa"", ""aaa"", ""ba""]"
((a|b)*bb(a*b*))|a*,"Positive example: [""bb"", ""abb"", ""abbbba"", ""a"", ""aaa"", ""bbbb"", ""abbbb"", ""aaaaa"", ""bba"", ""bbbbba""]
Negative example: [""b"", ""ab"", ""ba"", ""abab"", ""abbabba"", ""bbb"", ""aba"", ""aabab"", ""bab"", ""babab""]"
(a)*(ab|ba|b|a)*(a)*,"positive example: [a, ab, ba, aaa, bba, aabbaa, ababa, aa, b, abab, aaaa, abba]
negative example: [abb, bab, baba, bbb, aaabbb, abaab, baaab, bb, babab, abbb]"
((ab)|(ba))*((a|b)(b|a))*,"positive example: [""ababba"", ""babaab"", ""abab"", ""abba"", ""babba""],  
negative example: [""a"", ""b"", ""aaa"", ""bbb"", ""ababab""]"
(a|b)+aaa(a)*,"positive example: [baaabaaa, aaa, babaaabaaa, aaaaa, baaabaaaa, bbbaaaaa]
negative example: [abaaaa, baaaca, bbbaab, aa, bbbb, aaab]"
(aa|bb)*|(ab|ba)*,"positive example: [aa, bb, aabb, bbaa, abab, baba, aaaabb, bbaabb]  
negative example: [aab, abb, baaa, bbbb, abba, ababaa]  "
((b|a)*b+a+a*(b|a)+b),"positive example: [ ""bbaab"", ""bbabbb"", ""babaaab"", ""abbaab"", ""bbabaab"" ]  
negative example: [ ""aa"", ""baaa"", ""bbba"", ""ab"", ""aaaabbb"" ]"
(a|b)+(aaa),"Positive example: [baaa, aaa, baaabaaa]  
Negative example: [aa, bbaaa, aaaaa]  "
a*b(a*b)*a*,"positive example: [ ""ba"", ""b"", ""abba"", ""aa"", ""aba"", ""aabbaa"", ""babab"", ""ababa"", ""aaa"" ]  
negative example: [ ""aaaab"", ""ababab"", ""bbb"", ""abbaaa"", ""babaa"", ""baaabb"", ""abb"", ""aaabba"" ]"
0*(10*10*)*,"positive example: [ """", ""10"", ""1100"", ""10010"", ""101010"", ""100100"", ""1010"" ]  
negative example: [ ""1"", ""01"", ""1001"", ""101"", ""110"", ""100110"", ""101011"" ]  "
(a|b*bb*)*,"Positive examples: [ """", ""a"", ""b"", ""aa"", ""bb"", ""ab"", ""ba"", ""abab"", ""bbb"", ""bba"", ""abb"", ""abababbb"" ]  
Negative examples: [ ""babba"", ""babab"", ""abc"", ""bbbba"", ""baab"", ""bbbbaba"", ""aabbb"", ""aaa"", ""aabab"" ]"
(ab|ba)*(aabb+bbaa+baba+abab)*,"positive example: [ab, babaabb, abababab]
negative example: [abb, aaa, bbabba]"
(0*(0|1)*0*)|(1*(0|1)*1*),"Positive example: [ ""0"", ""1"", ""00"", ""11"", ""010"", ""101"", ""0000"", ""1111"", ""01010"", ""10101"" ]  
Negative example: [ ""01"", ""10"", ""001"", ""110"", ""011"", ""100"", ""0101"", ""1010"", ""0011"", ""1100"" ]"
((a*(bb)*a*)ba*)+,"
Positive example: [ ""abba"", ""abbba"", ""aabbba"", ""abbaabba"", ""ababaa"" ]  
Negative example: [ ""abb"", ""bb"", ""aaaa"", ""baab"", ""abaa"" ]"
((ab|ba)*(aa|ab|bb|ba)*)+(ab|ba)*,"Positive example: ['ab', 'ba', 'abab', 'baba', 'aabaab', 'bababab', 'abbabaab', 'aababa', 'aa', 'bb']
Negative example: ['a', 'b', 'aaa', 'bbb', 'ababba', 'babaab', 'ababaab', 'baababa', 'abababababababa', 'bab']"
(a|b)*(bab)*(a|b)*(bab)*(a|b)*,"positive example: [ ""bab"", ""abab"", ""babbab"", ""abababab"", ""bababbab"", ""abbabaab"" ],  
negative example: [ ""babaa"", ""bbabb"", ""aabaa"", ""babbbb"", ""abbba"", ""bababa"" ]  "
(a*|baa*)*,"Positive example: ["""" , ""a"", ""aa"", ""aaa"", ""ba"", ""baa"", ""baaa"", ""baaaa"", ""babaabaa"", ""aabaaa""]  
Negative example: [""b"", ""ab"", ""bab"", ""bb"", ""bba"", ""abab"", ""aba"", ""baba""]  "
(a|b)*(a|b)*aaa,"Positive example: [aaaaa, baaaa, babaaa, bbbaaa, ababaaa]  
Negative example: [aaaa, bbbabb, abab, bbba, bbaabb]"
(aa*)b+,"Positive examples: [`""ab""`, `""aab""`, `""aaab""`, `""abbb""`, `""aabb""`, `""aaabbbb""`]  
Negative examples: [`""b""`, `""a""`, `""ba""`, `""aa""`, `""bbb""`, `""aaa""`]"
(0+1*0+)*|((1+0*)*10+1+)*|1*|0+(1+0+)*|1*,"Positive example: [ ""0"", ""1"", ""00"", ""11"", ""010"", ""101"", ""00100"", ""11110"", ""000111"", ""1001"", ""000"", ""00010"", ""101101"", ""0110"" ]  
Negative example: [ ""0011"", ""1100"", ""10000"", ""01110"", ""0101010"", ""0001110"", ""1111001"", ""10001"", ""0001"", ""00010"", ""211"", ""101020"", ""000111011"" ]"
(a)*(b+),"positive example: [b, bb, abb, abbb, aab, aaab]  
negative example: [a, aaa, abab, ba, aabba]  "
((ab)|(ba))*((ab)|(ba)|(bb)|(aa))*,"positive example: [ ""ab"", ""ba"", ""abab"", ""baba"", ""abba"", ""baab"", ""ababab"", ""baababbb"", ""aabba"", ""babbaa"" ]  
negative example: [ ""a"", ""b"", ""abc"", ""bababa"", ""ababa"", ""baa"", ""abbb"", ""aaa"", ""bbbb"", ""abababababa"" ]"
0*|1*|0*(1*0*)*|1*(0*1*)*,"positive example: [ """", ""0"", ""1"", ""00"", ""11"", ""001"", ""110"", ""001000"", ""110111"", ""010"", ""1010"", ""01010"", ""10101"" ]  
negative example: [ ""01"", ""10"", ""0011"", ""1100"", ""01001"", ""10110"", ""0110"", ""1001"" ]  "
0*|1*|(0*1+0*1+0*)*|(1*0+1*0+1*)*,"Sure! Here is the response:

Positive example: [ """", ""0"", ""00"", ""111"", ""01"", ""00110011"", ""11001100"", ""001"", ""110"", ""111000"" ]  
Negative example: [ ""10"", ""0110"", ""1001"", ""000110"", ""1110011"", ""101"", ""0101"", ""1000"", ""01110"", ""11010"" ]  "
(aa*|bb*)*,"Positive example: [aa, bb, aaaa, bbbb, aabbaa, bbaabb, aaaaabb, bbbbaa, aaabbbaaa, bbb, aabbbbbaa, aaa, bbbbbbb]
Negative example: [ab, aba, bab, ba, aabbbaba, ababba, aaababb, ababab, baa, babbaba, abab, abbb, bbabab]"
0*|1*|1+(0+1+)*|0+(1+0+)*,"positive example: [ ""0"", ""1"", ""000"", ""111"", ""11101"", ""111010"", ""000101010"", ""1111111"", ""0000000"" ]  
negative example: [ ""101"", ""010"", ""001"", ""110"", ""1001"", ""011"", ""1110110"", ""000102"", ""222"" ]"
((a|b)*(a|b))aa(a)*,"Positive example: [ ""aaaa"", ""baaa"", ""bbaa"", ""baba"", ""aa"", ""abaaaa"" ]  
Negative example: [ ""a"", ""abba"", ""ab"", ""bbb"", ""abaaa"", ""ba"" ]"
0*(1|0)*0*,"Positive example: [ ""0"", ""00"", ""10"", ""01"", ""110"", ""010"", ""1110"", ""001"", ""0000"", ""1010"" ]  
Negative example: [ ""1"", ""11"", ""101"", ""100"", ""00001"", ""1101"", ""111"", ""0101"", ""0110"", ""1100"" ]  "
(a|b)(a|b)(a|b)*(aaa(a)*)*,"Positive example: [ ""aaa"", ""aaaaaa"", ""bbaaaa"", ""aaaabaa"", ""aba"", ""bababaaa"", ""baaaa"", ""aaa"", ""ababaaaaa"", ""bbbaaaa"" ]  
Negative example: [ ""aa"", ""bbb"", ""baaab"", ""abbb"", ""aaaa"", ""bbbb"", ""abababbb"", ""abb"", ""bbbbba"", ""aabab"" ]"
((aa)|(bb)|(ab)|(ba))*,"positive example: ["""", ""aa"", ""bb"", ""ab"", ""ba"", ""aabb"", ""bbaa"", ""abab"", ""baba"", ""aabbaabb"", ""abba"", ""baab""]  
negative example: [""a"", ""b"", ""aaa"", ""bbb"", ""aab"", ""bba"", ""ababaa"", ""baaba"", ""abbb"", ""baaaa""]  "
(0|1)*1(0|1)*,"Positive example: [1, 01, 10, 101, 110, 111, 0110, 1001]  
Negative example: [0, 00, 000, 010, 0000, 0100, 0001, 01010]"
1*|(0|1)*,"Positive example: [ ""1"", ""11"", ""111"", ""0"", ""01"", ""10"", ""101"", ""1110"", ""0101"", ""101010"" ]  
Negative example: [ ""2"", ""0112"", ""102"", ""1a"", ""-1"", ""0.1"", ""1102"", ""1_1"", ""1210"", ""a101"" ]  "
(0+(0|1)*0+)*,"positive example: [ ""0"", ""00"", ""000"", ""0000"", ""00000"", ""00100"", ""0010"", ""0001000"", ""000001000"" ]  
negative example: [ ""1"", ""01"", ""10"", ""010"", ""101"", ""110"", ""0110"", ""100"", ""010100"" ]  "
(b|a)*,"positive example: [ ""a"", ""b"", ""ab"", ""ba"", ""aab"", ""bba"", ""aaa"", ""bbb"", ""abab"", ""baba"" ],  
negative example: [ ""c"", ""ac"", ""bc"", ""abc"", ""cba"", ""aaac"", ""bbbc"", ""abac"", ""cab"", ""bac"" ]  "
(baa*|a*)*,"positive examples: [""baaa"", ""aaa"", ""ba"", ""a"", ""b"", ""baaaa"", ""aaaa""]
negative examples: [""bba"", ""ab"", ""bab"", ""baab"", ""bb""]"
((ab)*(ba)*)*|abb*ba,"Positive example: [ """", ""ab"", ""ba"", ""abbba"", ""abba"", ""ababbba"", ""abab"", ""ababab"", ""bba"", ""abbba"", ""abbbaab"" ]  
Negative example: [ ""a"", ""b"", ""abababababa"", ""abbabb"", ""bb"", ""aa"", ""abbbba"", ""bab"", ""bbba"", ""abb"" ]  "
(a|(ab)*b)+(ba)*,"Positive example: [`a`, `ab`, `abb`, `abababbba`, `abbba`, `aabba`, `abbb`],  
Negative example: [`b`, `aaa`, `aba`, `bb`, `abaabab`, `bba`]"
(ab|ba)*(aa|bb|ba|ab)*,"Positive example: [ab, ba, ababaa, bbaa, ababab, babaabbab, aabbab]
Negative example: [aaa, bbb, aab, abb, baabbb, abaaab, bababba]"
(a+)*b*a*,"Positive example: [ ""a"", ""b"", ""aa"", ""aaa"", ""aab"", ""b"", ""ba"", ""baa"", ""aaaa"", ""ab"", ""abab"", ""aaab"" ]  
Negative example: [ ""bb"", ""bbb"", ""abbb"", ""aba"", ""abba"", ""bab"", ""babaa"", ""baaaab"" ]"
(a)*(b)*,"Positive example: [ """", ""a"", ""b"", ""aa"", ""bb"", ""aaa"", ""bbb"", ""aab"", ""abb"", ""aaaa"", ""bbbb"" ]  
Negative example: [ ""ab"", ""ba"", ""aabb"", ""bbaa"", ""abab"", ""baba"", ""aabbba"", ""baaaa"", ""abbb"", ""bba"" ]  "
a+(a|b)+a+(a|b)*,"positive example: [aaa, aaabaaa, aabaa, aabaaaab, aaaaaaabb]  
negative example: [ab, abab, aa, aaaaaab, a]"
(/#((a|b|/)*#*)*#/)*,"positive example: [""/#"", ""/##/#"", ""/#a#/#"", ""/#b#/#"", ""/#a/#/b/#"", ""/#/a/b#/""]
negative example: [""a#"", ""b/a#/b"", ""/b#"", ""/#/a#b"", ""/##b#"", ""/#/a#/#b""]"
(0(0*|(0*1+0+))*|1(1*|1*0+1+)*)?,"``` 
positive example: ["""", ""0"", ""1"", ""00"", ""11"", ""000"", ""111"", ""01"", ""10"", ""001"", ""110"", ""011"", ""100"", ""0001"", ""1110""],
negative example: [""2"", ""01x"", ""002"", ""11001"", ""abc"", ""1012"", ""0a"", ""-1"", ""0.1"", ""102""]
```"
(0*)|(1*)|((0+1+)*(0+1+0+)*)|((1+0+)*(1+0+1+)*),"positive example: [ ""0"", ""1"", ""000"", ""111"", ""01"", ""10"", ""010"", ""101"", ""01010"", ""10101"" ]  
negative example: [ ""00101"", ""11010"", ""101001"", ""0101010"", ""011"", ""1001"", ""1110"", ""0001"", ""110"" ]"
(((a+)|b+a*))*,"positive example: [ """", ""a"", ""aa"", ""b"", ""ba"", ""aabaa"", ""baaa"", ""baba"", ""baaab"" ]  
negative example: [ ""ab"", ""bb"", ""bbb"", ""abab"", ""aab"", ""bba"", ""abbb"", ""aaaab"" ]"
(a+)*(b),"Positive example: [b, ab, aaab, aaaaab, ababab]  
Negative example: [a, aa, ba, aba, aaa]  "
a(a*b*)*b,"Positive example: [ab, aab, abb, aabb, aaabbbbb]  
Negative example: [aa, bb, aaaa, bbbb, ba]"
(a*|b*)*(aa|ab|ba|bb)*,"positive example: [ """", ""a"", ""b"", ""aa"", ""ab"", ""ba"", ""bb"", ""aaa"", ""aab"", ""abb"", ""bba"", ""aaaa"", ""bbaa"", ""abab"" ]

negative example: [ ""aaaab"", ""baba"", ""abba"", ""aabbba"", ""baabab"", ""bbbbba"", ""aaaabb"" ]"
(a*)+b+((a*)|(b+(a*)+b))+(a*),"Positive example: [ ""aaabbbaa"", ""abbbbabbbbbaa"", ""aabbbabaaa"", ""bbbbaa"", ""aaaaabaaaa"" ]  
Negative example: [ ""bbbb"", ""aaba"", ""abbbbaaaaab"", ""aaaaabbabba"", ""abbbbba"" ]"
(0|1)(0|1)?(0|1)?,"positive example:[0, 1, 00, 01, 10, 11, 000, 001, 010, 011, 100, 101, 110, 111]  
negative example:[0000, 1111, 2, 01b, 1100, 11111, 012, 00000]  "
((ab)|(ba))*(aa|ab|ba|bb)*,"Positive example: [ ""ab"", ""ba"", ""aa"", ""bb"", ""abba"", ""baab"", ""ababba"", ""abaaabbb"", ""ababbaab"", ""baaabb"" ]  
Negative example: [ ""a"", ""b"", ""aaa"", ""bbaaa"", ""ababababbaa"", ""abbb"", ""bababaaaa"", ""abbaabbaab"", ""aab"", ""bbaa"" ]  "
(ab|aa|ba|bb)*(aaa)*,"Positive example: [ ""ab"", ""aa"", ""ba"", ""bb"", ""aaa"", ""ababaaa"", ""baaa"", ""bbaaabaaa"", ""aabbaaabaaa"", ""aaa"" ]  
Negative example: [ ""aab"", ""bba"", ""a"", ""abab"", ""bbbaa"", ""aaaa"", ""aabaab"" ]  "
(ab|ba)*|(aa|ab|bb)*,"Positive example: [ab, ba, abab, bbaa, abba, bb, aa, ababab]
Negative example: [aaa, b, abb, bab, a, bbb]"
(a)*b,"positive example: [b, ab, aab, aaab]  
negative example: [a, ba, abab, aa]  "
(a*b{1}),"
positive example: [""b"", ""ab"", ""aab"", ""aaab""]  
negative example: ["""", ""a"", ""ba"", ""aabb"", ""aaa""]  "
(a*(b|bbb)*)*,"positive example:[ """", ""a"", ""aa"", ""b"", ""bbb"", ""bbbbb"", ""abb"", ""abbbb"", ""aab"", ""aabbbb"", ""abbbba"" ]
negative example:[ ""ab"", ""ba"", ""abbb"", ""bb"", ""bab"", ""bba"", ""aaaab"", ""bbbba"", ""aaaaabbbb"" ]"
b|(bb*|a*|bab*)*,"Positive example: [""b"", ""bb"", ""aaa"", ""babab"", ""baabab"", ""bba"", ""babbb"", ""babaa"", ""bbbb"", ""ab"", ""abab"", ""bababab""]  
Negative example: [""c"", ""bc"", ""abc"", ""bbbab"", ""baac"", ""abba"", ""aa"", ""bbbbc"", ""cab"", ""bbca"", """"]  "
"[ab]{2,}","positive example: [aa, ab, ba, bb, aab, abb, bba, aaa, bbb], negative example: [a, b, aaabbbab, abbbababbba, bbabababaaa]"
((a|b)(a|bb|ba(a|b))*(b|ba))?,"Positive examples: ['ab', 'ba', 'abb', 'b', 'baa', 'bba', 'bbaab', 'bbaba']
Negative examples: ['aaa', 'baba', 'abab', 'aa', 'bab', 'baab', 'bbb']"
(0|1)*(01)*(0|1)*,"Positive example: [00, 101, 0101, 0110, 10101]  
Negative example: [001, 01101, 011, 1001]  "
((10*)*1+)*|((01*)*0+)*,"
Positive example: [""1"", ""0"", ""101"", ""110"", ""011"", ""000"", ""1111"", ""010""]
Negative example: [""11"", ""1001"", ""0001"", ""1010"", ""0010"", ""1100"", ""0101""]"
(a*|b*)+(a*|b*)+aaa+,"Positive example: [ ""aaaaaa"", ""bbaa"", ""aaa"", ""aaaa"", ""baaa"", ""bbaaaa"" ]  
Negative example: [ ""bb"", ""babab"", ""babaa"", ""aabbbaa"", ""abaa"" ]"
a(a|b)(a|b)*,"Positive example: [aaa, aab, aba, abb, aaaa, aabb, abab]  
Negative example: [aa, bba, bb, baa, bbbb, bab]"
((ab)*(a|b)(a|b)|(ba)*(a|b)(a|b))*,"Positive example: [""ababaa"", ""bbaab"", ""abab"", ""abba"", ""bbaa"", ""abababababbb""]
Negative example: [""aaa"", ""bb"", ""ababa"", ""baa"", ""bbbb"", ""baab""]"
(a*b*)*a*a*a,"Positive example: [aaa, aaaaaa, abbaaa, aaabbaa, abaababaaa]  
Negative example: [abba, aabbb, bbbaaaa, aaab, bbaaaaab]  "
(a|b)+(a|b)*aaa,"Positive example: [ ""aaa"", ""baaa"", ""abaaa"", ""bbbbbaaa"", ""ababaaa"" ]  
Negative example: [ ""aa"", ""aab"", ""bbaab"", ""aabbaab"", ""abbab"" ]"
((a|b)*|(a|bb)*)*b((a|bb)*|(a|b)*),"Positive example: [ ""b"", ""ab"", ""bb"", ""bba"", ""bab"", ""abab"", ""babb"", ""abb"", ""aabb"", ""ba"", ""bbba"" ]  
Negative example: [ ""a"", ""aab"", ""aba"", ""bbb"", ""baa"", ""bbaab"", ""abba"", ""ababab"", ""aaaa"", ""bbbbaa"" ]"
(ab|ba)*(ab|ba|aa|ab)*,"Positive example: [ab, ba, abab, baba, ababba, baab, ababaa, bababa, abaabb, baabaa]  
Negative example: [a, b, abaa, bbaa, aaa, bb, abbaba, baabab, ababbb, baa]  "
(/#((a|b|/)#*)*#/)*,"Positive examples: [""/#"", ""/a#/"", ""/#/#/"", ""/a#b#/#/"", ""/a#a#b#/""]

Negative examples: [""ab#"", ""//#"", ""/a//b#"", ""##/"", ""#/a#/""]"
0*(01*0*)*|1*(10*1*)*,"Positive example: [ """", ""0"", ""1"", ""01"", ""10"", ""001"", ""0110"", ""1001"", ""1100"", ""000"", ""111"", ""010"", ""1010"", ""0101"", ""10101"" ]  
Negative example: [ ""00"", ""11"", ""0001"", ""1110"", ""00110"", ""11001"", ""01010"", ""101010"" ]  "
(a|b)*(a|b)*,"positive example: [ ""a"", ""b"", ""aa"", ""bb"", ""ab"", ""ba"", ""aab"", ""bba"", ""abab"", ""baba"" ]  
negative example: [ """", ""c"", ""ac"", ""bc"", ""1a"", ""ab1"", ""a b"", ""aba "", "" abb"", ""a!b"" ]"
(0?)|1|(0(0|1)*0)|(1(0|1)*1),"positive example: [0, 1, 00, 11, 101, 010, 111, 0010, 1101]  
negative example: [10, 01, 100, 011, 1010, 0110, 0101, 1110, 0011]"
(a|b|baa+)*,"Positive example: [ """", ""a"", ""b"", ""aaaa"", ""baa"", ""bbaab"", ""baaabbaa"" ]  
Negative example: [ ""ab"", ""ba"", ""bbaaa"", ""baaabaaa"", ""bbaa"" ]"
(ab|ba|aabb|bbaa)*(aa|ab|ba|bb)*,"Positive example:  
["""", ""ab"", ""ba"", ""aabb"", ""bbaa"", ""aabbaabb"", ""baaabba"", ""bb"", ""aaababa"", ""ababbbaa""]

Negative example:  
[""aaa"", ""b"", ""abbaabbaaa"", ""abababa"", ""aabbaaabba"", ""bbb"", ""bab""]"
[a]*b,"
positive example: [b, ab, aab, aaab, aaaab]  
negative example: [a, aa, aaa, aba, ba]  "
(0*10*)*0*10*,"Positive examples: [ ""10"", ""010"", ""00100"", ""00010"", ""000100"", ""1000"", ""0100"", ""0000010"", ""000000010"", ""100"", ""1010"" ]  
Negative examples: [ ""1"", ""00"", ""11"", ""001"", ""110"", ""00011"", ""011"", ""101"", ""000011"", ""111"", ""1001"" ]"
0*|0(0*1*)*0,"positive example: [ ""0"", ""00"", ""000"", ""01"", ""001"", ""0011"", ""00011"", ""000011"", ""010"", ""0010"", ""00010"", ""000110"", ""0001100"" ]  
negative example: [ ""1"", ""10"", ""11"", ""0101"", ""00101"", ""000101"", ""100"", ""101"", ""110"", ""011"", ""00111"" ]"
[ab]*a{3},"Positive example: [aaa, aaaa, baaa, abaaa, bbaaa]  
Negative example: [aab, aaaab, baa, abbb]"
((a*)|(b+a*))*,"positive example: [ """", ""a"", ""aa"", ""b"", ""ba"", ""baa"", ""bba"", ""abab"", ""babab"", ""bbbaaa"" ]  
negative example: [ ""c"", ""ac"", ""bc"", ""abac"", ""bbbabbbb"", ""abba"", ""ca"" ]  "
(a*|b*|baa)+b+,"Positive examples: [""ab"", ""bb"", ""aaab"", ""baab"", ""baaabb"", ""baabb"", ""bbbbb""]  
Negative examples: [""a"", ""b"", ""aaa"", ""ba"", ""baa"", ""aabbb"", """"]"
[01]*[10]*,"positive example: [ ""0"", ""1"", ""01"", ""10"", ""001"", ""0110"", ""110"", ""1110"", """" ]  
negative example: [ ""100"", ""101"", ""11001"", ""010"", ""11101"", ""00110"", ""1010"", ""0101"" ]"
